Ops,Reseller,Trusted peer,Domain,Subscriber,Destination,Region,Description,Incr,Min Dur,Max Dur,Max Price
2,0,,,,187638,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187639,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187640,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876401,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876402,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876403,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876404,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876405,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876406,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876407,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876408,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876409,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187641,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876410,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876412,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876413,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876414,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876416,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876417,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876418,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,1876419,,JAMAICA DIGICEL CELL,0,0,0,
2,0,,,,187642,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187643,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187644,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187645,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187646,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187647,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187648,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187649,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876503,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876504,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876505,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876506,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876507,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876508,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876509,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876520,,JAMAICA CELL,0,0,0,
2,0,,,,1876521,,JAMAICA CELL,0,0,0,
2,0,,,,1876522,,JAMAICA CELL,0,0,0,
2,0,,,,1876524,,JAMAICA CELL,0,0,0,
2,0,,,,1876527,,JAMAICA CELL,0,0,0,
2,0,,,,1876528,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876529,,JAMAICA CELL,0,0,0,
2,0,,,,187653,,JAMAICA CELL CW,0,0,0,
2,0,,,,187654,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876550,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876551,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876552,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876553,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876554,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876556,,JAMAICA CELL,0,0,0,
2,0,,,,1876557,,JAMAICA CELL,0,0,0,
2,0,,,,1876558,,JAMAICA CELL,0,0,0,
2,0,,,,1876559,,JAMAICA CELL,0,0,0,
2,0,,,,1876560,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876561,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876562,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876564,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876565,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876566,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876567,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876568,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876569,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187657,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187658,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187659,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876618,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876619,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876621,,JAMAICA CELL OTHER,0,0,0,
2,0,,,,1876648,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876649,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876700,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876707,,JAMAICA CELL CW,0,0,0,
2,0,,,,187677,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876781,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876782,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876783,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876784,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876787,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876788,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876789,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876790,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876791,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876792,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876793,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876796,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876797,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876798,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876799,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876804,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876805,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876806,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876807,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876808,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876809,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876810,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876812,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876813,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876814,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876815,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876816,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876817,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876818,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876819,,JAMAICA CELL CW,0,0,0,
2,0,,,,187682,,JAMAICA CELL CW,0,0,0,
2,0,,,,187683,,JAMAICA CELL CW,0,0,0,
2,0,,,,187684,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187685,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187686,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187687,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187688,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,187689,,JAMAICA CELL DIGICELL,0,0,0,
2,0,,,,1876909,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876919,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876990,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876995,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876997,,JAMAICA CELL CW,0,0,0,
2,0,,,,1876999,,JAMAICA CELL CW,0,0,0,
2,0,,,,1877,,USA TOLL FREE,6,6,0,
2,0,,,,1888,,USA TOLL FREE,6,6,0,
2,0,,,,1902,,CANADA,0,0,0,
2,0,,,,1902131,,CANADA,0,0,0,
2,0,,,,1905,,CANADA ONTARIO GOLDEN HORSESHOE 01,0,0,0,
2,0,,,,1905131,,CANADA,0,0,0,
2,0,,,,1907,,USA OFFSHORE,6,6,0,
2,0,,,,1939,,USA PUERTO RICO,6,6,0,
2,0,,,,20,,EGYPT_PROPER,0,0,0,
2,0,,,,2010,,EGYPT CELL,0,0,0,
2,0,,,,2011,,EGYPT CELL,0,0,0,
2,0,,,,2012,,EGYPT CELL,0,0,0,
2,0,,,,2014,,EGYPT CELL,0,0,0,
2,0,,,,20152,,EGYPT CELL ETISALAT,0,0,0,
2,0,,,,2016,,EGYPT CELL,0,0,0,
2,0,,,,2017,,EGYPT CELL,0,0,0,
2,0,,,,2018,,EGYPT CELL,0,0,0,
2,0,,,,2019,,EGYPT CELL,0,0,0,
2,0,,,,202,,EGYPT CAIRO,0,0,0,
2,0,,,,212,,MOROCCO_PROPER,0,0,0,
2,0,,,,212520,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212521,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212522,,MOROCCO CASABLANCA,0,0,0,
2,0,,,,212525,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212526,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212527,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212529,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212530,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212531,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212532,,MOROCCO FIXED MEDITEL,0,0,0,
2,0,,,,212533,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212534,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212537,,MOROCCO RABAT,0,0,0,
2,0,,,,212538,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212546,,MOROCCO CONNECT LIMITED MOBILITY SVCWANA,0,0,0,
2,0,,,,212600,,MOROCCO WANA CELL,0,0,0,
2,0,,,,212610,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212611,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212612,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212613,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212614,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212615,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212616,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212617,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212618,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212619,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212633,,MOROCCO WANA CELL,0,0,0,
2,0,,,,212640,,MOROCCO CELL WANA,0,0,0,
2,0,,,,212641,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212642,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212644,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212645,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212646,,MOROCCO CELL WANA,0,0,0,
2,0,,,,212647,,MOROCCO CELL WANA,0,0,0,
2,0,,,,212648,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212649,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212650,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212651,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212652,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212653,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212654,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212655,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212656,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212657,,MOROCCO MEDITEL CELL,0,0,0,
2,0,,,,212658,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212659,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212660,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212661,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212662,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212663,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212664,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212665,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212666,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212667,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212668,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212669,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212670,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212671,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212672,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212673,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212674,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212675,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212676,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212677,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212678,,MOROCCO CELL ITISSALAT,0,0,0,
2,0,,,,212679,,MOROCCO CELL MEDITEL,0,0,0,
2,0,,,,212699,,MOROCCO WANA CELL,0,0,0,
2,0,,,,212892,,MOROCCO CELL GLOBALSTAR,0,0,0,
2,0,,,,213,,ALGERIA_PROPER,0,0,0,
2,0,,,,21320,,ALGERIA ALGIERS,0,0,0,
2,0,,,,21321,,ALGERIA ALGER,0,0,0,
2,0,,,,21322,,ALGERIA ALGIERS,0,0,0,
2,0,,,,2135,,ALGERIA WATANIYA CELL,0,0,0,
2,0,,,,21355,,ALGERIA CELL WATANIYA,0,0,0,
2,0,,,,21356,,ALGERIA CELL WATANIYA,0,0,0,
2,0,,,,2136,,ALGERIA MPTA CELL,0,0,0,
2,0,,,,21366,,ALGERIA CELL MOBILIS,0,0,0,
2,0,,,,21369,,ALGERIA CELL MOBILIS,0,0,0,
2,0,,,,2137,,ALGERIA ORASCOM CELL,0,0,0,
2,0,,,,21377,,ALGERIA CELL ORASCOM,0,0,0,
2,0,,,,21379,,ALGERIA CELL ORASCOM,0,0,0,
2,0,,,,21396,,ALGERIA ORASCOM CELL,0,0,0,
2,0,,,,21397,,ALGERIA MPTA CELL,0,0,0,
2,0,,,,21398,,ALGERIA MPTA CELL,0,0,0,
2,0,,,,213982,,ALGERIA ALGIERS,0,0,0,
2,0,,,,213983,,ALGERIA ALGIERS,0,0,0,
2,0,,,,21399,,ALGERIA MPTA CELL,0,0,0,
2,0,,,,216,,TUNISIA_PROPER,0,0,0,
2,0,,,,2162,,TUNISIA CELL,0,0,0,
2,0,,,,21620,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21621,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21622,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21623,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21624,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21625,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21626,,TUNISIA CELL ORASCOM,0,0,0,
2,0,,,,21640,,TUNISIA CELL,0,0,0,
2,0,,,,21679,,TUNISIA CELL,0,0,0,
2,0,,,,2169,,TUNISIA CELL,0,0,0,
2,0,,,,218,,LIBYA_PROPER,0,0,0,
2,0,,,,21891,,LIBYA CELL,0,0,0,
2,0,,,,21892,,LIBYA CELL,0,0,0,
2,0,,,,21894,,LIBYA CELL,0,0,0,
2,0,,,,220,,GAMBIA_PROPER,0,0,0,
2,0,,,,2203,,GAMBIA CELL,0,0,0,
2,0,,,,2206,,GAMBIA COMIUM CELL,0,0,0,
2,0,,,,2207,,GAMBIA AFRICELL CELL,0,0,0,
2,0,,,,2209,,GAMBIA CELL,0,0,0,
2,0,,,,221,,SENEGAL_PROPER,0,0,0,
2,0,,,,221338,,SENEGAL DAKAR,0,0,0,
2,0,,,,22170,,SENEGAL CELL EXPRESSO,0,0,0,
2,0,,,,22176,,SENEGAL CELL TIGO,0,0,0,
2,0,,,,22177,,SENEGAL CELL ORANGE,0,0,0,
2,0,,,,222,,MAURITANIA_PROPER,0,0,0,
2,0,,,,2223,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,2224,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22260,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22261,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22262,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22263,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22264,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22265,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22266,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22267,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22268,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22269,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22271,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22272,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22273,,MAURITANIA MATTEL CELL,0,0,0,
2,0,,,,22274,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22275,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22276,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,22277,,MAURITANIA MAURITEL CELL,0,0,0,
2,0,,,,223,,MALI_PROPER,0,0,0,
2,0,,,,22320,,MALI BAMAKO,0,0,0,
2,0,,,,223442,,MALI BAMAKO,0,0,0,
2,0,,,,223443,,MALI BAMAKO,0,0,0,
2,0,,,,223449,,MALI BAMAKO,0,0,0,
2,0,,,,22348,,MALI ORANGE,0,0,0,
2,0,,,,22355,,MALI MALITEL CELL,0,0,0,
2,0,,,,22356,,MALI MALITEL CELL,0,0,0,
2,0,,,,22357,,MALI MALITEL CELL,0,0,0,
2,0,,,,22358,,MALI MALITEL CELL,0,0,0,
2,0,,,,22359,,MALI MALITEL CELL,0,0,0,
2,0,,,,22365,,MALI CELL MALITEL,0,0,0,
2,0,,,,22366,,MALI CELL MALITEL,0,0,0,
2,0,,,,22367,,MALI MALITEL CELL,0,0,0,
2,0,,,,22368,,MALI MALITEL CELL,0,0,0,
2,0,,,,22369,,MALI CELL MALITEL,0,0,0,
2,0,,,,2237,,MALI CELL ORANGE,0,0,0,
2,0,,,,223730,,MALI ORANGE CELL,0,0,0,
2,0,,,,223731,,MALI ORANGE CELL,0,0,0,
2,0,,,,223732,,MALI ORANGE CELL,0,0,0,
2,0,,,,223733,,MALI ORANGE CELL,0,0,0,
2,0,,,,223734,,MALI ORANGE CELL,0,0,0,
2,0,,,,223740,,MALI ORANGE CELL,0,0,0,
2,0,,,,223741,,MALI ORANGE CELL,0,0,0,
2,0,,,,223744,,MALI ORANGE CELL,0,0,0,
2,0,,,,223745,,MALI ORANGE CELL,0,0,0,
2,0,,,,223746,,MALI ORANGE CELL,0,0,0,
2,0,,,,223747,,MALI ORANGE CELL,0,0,0,
2,0,,,,223750,,MALI ORANGE CELL,0,0,0,
2,0,,,,223751,,MALI ORANGE CELL,0,0,0,
2,0,,,,223752,,MALI ORANGE CELL,0,0,0,
2,0,,,,223753,,MALI ORANGE CELL,0,0,0,
2,0,,,,223754,,MALI ORANGE CELL,0,0,0,
2,0,,,,22376,,MALI ORANGE CELL,0,0,0,
2,0,,,,223775,,MALI ORANGE CELL,0,0,0,
2,0,,,,223776,,MALI ORANGE CELL,0,0,0,
2,0,,,,223777,,MALI ORANGE CELL,0,0,0,
2,0,,,,223778,,MALI ORANGE CELL,0,0,0,
2,0,,,,223779,,MALI ORANGE CELL,0,0,0,
2,0,,,,223781,,MALI ORANGE CELL,0,0,0,
2,0,,,,223782,,MALI ORANGE CELL,0,0,0,
2,0,,,,223783,,MALI ORANGE CELL,0,0,0,
2,0,,,,223784,,MALI ORANGE CELL,0,0,0,
2,0,,,,223785,,MALI ORANGE CELL,0,0,0,
2,0,,,,223786,,MALI ORANGE CELL,0,0,0,
2,0,,,,223787,,MALI ORANGE CELL,0,0,0,
2,0,,,,223788,,MALI ORANGE CELL,0,0,0,
2,0,,,,223789,,MALI ORANGE CELL,0,0,0,
2,0,,,,223790,,MALI ORANGE CELL,0,0,0,
2,0,,,,223791,,MALI ORANGE CELL,0,0,0,
2,0,,,,223792,,MALI ORANGE CELL,0,0,0,
2,0,,,,223793,,MALI ORANGE CELL,0,0,0,
2,0,,,,223794,,MALI ORANGE CELL,0,0,0,
2,0,,,,22395,,MALI MALITEL CELL,0,0,0,
2,0,,,,22396,,MALI MALITEL CELL,0,0,0,
2,0,,,,22397,,MALI MALITEL CELL,0,0,0,
2,0,,,,22398,,MALI MALITEL CELL,0,0,0,
2,0,,,,22399,,MALI MALITEL CELL,0,0,0,
2,0,,,,224,,GUINEA_PROPER,0,0,0,
2,0,,,,22460,,GUINEA CELL SOTELGUI,0,0,0,
2,0,,,,22462,,GUINEA CELL ORANGE,0,0,0,
2,0,,,,22463,,GUINEA CELL INTERCEL,0,0,0,
2,0,,,,22464,,GUINEA CELL MTN,0,0,0,
2,0,,,,22465,,GUINEA CELL CELLCOM,0,0,0,
2,0,,,,22466,,GUINEA CELL MTN,0,0,0,
2,0,,,,22467,,GUINEA CELL CELLCOM,0,0,0,
2,0,,,,22468,,GUINEA CELL ORANGE,0,0,0,
2,0,,,,22479,,GUINEA CELL,0,0,0,
2,0,,,,225,,IVORY COAST_PROPER,0,0,0,
2,0,,,,22501,,IVORY COAST CELL MOOV,0,0,0,
2,0,,,,22502,,IVORY COAST CELL MOOV,0,0,0,
2,0,,,,22503,,IVORY COAST CELL MOOV,0,0,0,
2,0,,,,22504,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22505,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22506,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22507,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,22508,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,22509,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,2252,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,22520,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,22521,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,2252170,,IVORY COAST SPACEMOB,0,0,0,
2,0,,,,22522,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,22523,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,22524,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225300,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225310,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225320,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225330,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225340,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225350,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,225360,,IVORY COAST ABIDJAN,0,0,0,
2,0,,,,22544,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22545,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22546,,IVORY COAST CELL MTN,0,0,0,
2,0,,,,22547,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,22548,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,22549,,IVORY COAST CELL ORANGE,0,0,0,
2,0,,,,22550,,IVORY COAST CELL WARID,0,0,0,
2,0,,,,22560,,IVORY COAST CELL ORICELL,0,0,0,
2,0,,,,22561,,IVORY COAST ORICELL CELL,0,0,0,
2,0,,,,22565,,IVORY COAST COMIUM CELL,0,0,0,
2,0,,,,22566,,IVORY COAST CELL COMIUM,0,0,0,
2,0,,,,22567,,IVORY COAST CELL COMIUM,0,0,0,
2,0,,,,22568,,IVORY COAST CELL COMIUM,0,0,0,
2,0,,,,226,,BURKINA FASO_PROPER,0,0,0,
2,0,,,,22670,,BURKINA FASO CELL TELMOB,0,0,0,
2,0,,,,22671,,BURKINA FASO CELL TELMOB,0,0,0,
2,0,,,,226720,,BURKINA FASO TELMOB CELL,0,0,0,
2,0,,,,226721,,BURKINA FASO TELMOB CELL,0,0,0,
2,0,,,,22675,,BURKINA FASO CELL ZAIN,0,0,0,
2,0,,,,22676,,BURKINA FASO CELL ZAIN,0,0,0,
2,0,,,,22678,,BURKINA FASO CELL TELCEL,0,0,0,
2,0,,,,227,,NIGER_PROPER,0,0,0,
2,0,,,,22721,,NIGER SAHELCOM CELL,0,0,0,
2,0,,,,22723,,NIGER ORANGE CELL,0,0,0,
2,0,,,,22790,,NIGER CELL ORANGE,0,0,0,
2,0,,,,22793,,NIGER CELL SAHELCOM,0,0,0,
2,0,,,,22794,,NIGER CELL TELECEL,0,0,0,
2,0,,,,22796,,NIGER CELL ZAIN,0,0,0,
2,0,,,,22797,,NIGER CELL ZAIN,0,0,0,
2,0,,,,228,,TOGO_PROPER,0,0,0,
2,0,,,,22801,,TOGO CELL MOOV,0,0,0,
2,0,,,,22802,,TOGO CELL MOOV,0,0,0,
2,0,,,,22803,,TOGO CELL MOOV,0,0,0,
2,0,,,,22804,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22805,,TOGO CELL MOOV,0,0,0,
2,0,,,,22806,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22807,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22808,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22809,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,2285,,TOGO MOOV CELL,0,0,0,
2,0,,,,22874,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22875,,TOGO CELLULAIRE CELL,0,0,0,
2,0,,,,22881,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22882,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22883,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22884,,TOGO CELL MOOV,0,0,0,
2,0,,,,22885,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22886,,TOGO CELL MOOV,0,0,0,
2,0,,,,22887,,TOGO CELL MOOV,0,0,0,
2,0,,,,2289,,TOGO CELL MOOV,0,0,0,
2,0,,,,22890,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22891,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22892,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22893,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22894,,TOGO MOOV CELL,0,0,0,
2,0,,,,22895,,TOGO MOOV CELL,0,0,0,
2,0,,,,22896,,TOGO MOOV CELL,0,0,0,
2,0,,,,22897,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22898,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,22899,,TOGO CELL TOGOCEL,0,0,0,
2,0,,,,229,,BENIN_PROPER,0,0,0,
2,0,,,,22990,,BENIN CELL LIBERCOM,0,0,0,
2,0,,,,22993,,BENIN CELL BBCOM,0,0,0,
2,0,,,,22994,,BENIN CELL TELECEL,0,0,0,
2,0,,,,22995,,BENIN CELL TELECEL,0,0,0,
2,0,,,,22996,,BENIN CELL MTN,0,0,0,
2,0,,,,22997,,BENIN CELL MTN,0,0,0,
2,0,,,,22998,,BENIN CELL TELECEL,0,0,0,
